block19.java_method#1#13,/home/gesad/PycharmProjects/Diff/befores/platform.ui/before_154831_10/tests/org.eclipse.ui.tests/Eclipse UI Tests/org/eclipse/ui/tests/services/EvaluationServiceTest.java_propertyChange#636#655,/home/gesad/PycharmProjects/Diff/befores/platform.ui/before_154831_10/tests/org.eclipse.ui.tests/Eclipse UI Tests/org/eclipse/ui/tests/services/EvaluationServiceTest.java_testWorkbenchProvider#614#716
block5.java_method#1#7,/home/gesad/PycharmProjects/Diff/befores/platform.ui/before_154831_10/bundles/org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/handlers/ToggleStatusBarHandler.java_handleEvent#79#90,/home/gesad/PycharmProjects/Diff/befores/platform.ui/before_154831_10/bundles/org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/handlers/ToggleStatusBarHandler.java_initializeEventHandler#75#94
block1.java_method#1#9,/home/gesad/PycharmProjects/Diff/befores/platform.ui/before_154831_10/bundles/org.eclipse.e4.ui.workbench/src/org/eclipse/e4/ui/internal/workbench/addons/ContextProcessingAddon.java_handleEvent#99#121,/home/gesad/PycharmProjects/Diff/befores/platform.ui/before_154831_10/bundles/org.eclipse.e4.ui.workbench/src/org/eclipse/e4/ui/internal/workbench/addons/ContextProcessingAddon.java_registerModelListeners#97#124
block7.java_method#1#11,/home/gesad/PycharmProjects/Diff/befores/platform.ui/before_154831_10/examples/org.eclipse.jface.snippets/Eclipse JFace Snippets/org/eclipse/jface/snippets/viewers/Snippet048TreeViewerTabWithCheckboxFor3_3.java_keyTraversed#192#207,/home/gesad/PycharmProjects/Diff/befores/platform.ui/before_154831_10/examples/org.eclipse.jface.snippets/Eclipse JFace Snippets/org/eclipse/jface/snippets/viewers/Snippet048TreeViewerTabWithCheckboxFor3_3.java_Snippet048TreeViewerTabWithCheckboxFor3_3#56#210
block14.java_method#1#16,/home/gesad/PycharmProjects/Diff/befores/platform.ui/before_154831_10/tests/org.eclipse.ui.tests/Eclipse UI Tests/org/eclipse/ui/tests/api/IAggregateWorkingSetTest.java_propertyChange#402#429,/home/gesad/PycharmProjects/Diff/befores/platform.ui/before_154831_10/tests/org.eclipse.ui.tests/Eclipse UI Tests/org/eclipse/ui/tests/api/IAggregateWorkingSetTest.java_testWorkingSetSaveNeverRestoresAggregate#352#472
block11.java_method#1#13,/home/gesad/PycharmProjects/Diff/befores/platform.ui/before_154831_10/tests/org.eclipse.e4.ui.tests/src/org/eclipse/e4/ui/tests/application/HeadlessContextPresentationEngine.java_handleEvent#93#127,/home/gesad/PycharmProjects/Diff/befores/platform.ui/before_154831_10/tests/org.eclipse.e4.ui.tests/src/org/eclipse/e4/ui/tests/application/HeadlessContextPresentationEngine.java_postConstruct#90#178
block10.java_method#1#14,/home/gesad/PycharmProjects/Diff/befores/platform.ui/before_154831_10/tests/org.eclipse.e4.ui.tests/src/org/eclipse/e4/ui/tests/application/HeadlessContextPresentationEngine.java_handleEvent#93#127,/home/gesad/PycharmProjects/Diff/befores/platform.ui/before_154831_10/tests/org.eclipse.e4.ui.tests/src/org/eclipse/e4/ui/tests/application/HeadlessContextPresentationEngine.java_postConstruct#90#178
block9.java_method#1#24,/home/gesad/PycharmProjects/Diff/befores/platform.ui/before_154831_10/examples/org.eclipse.ui.examples.propertysheet/Eclipse UI Examples PropertySheet/org/eclipse/ui/examples/propertysheet/Address.java_isValid#98#144
block0.java_method#1#8,/home/gesad/PycharmProjects/Diff/befores/platform.ui/before_154831_10/bundles/org.eclipse.e4.ui.workbench/src/org/eclipse/e4/ui/internal/workbench/addons/CommandProcessingAddon.java_handleEvent#129#142,/home/gesad/PycharmProjects/Diff/befores/platform.ui/before_154831_10/bundles/org.eclipse.e4.ui.workbench/src/org/eclipse/e4/ui/internal/workbench/addons/CommandProcessingAddon.java_registerModelListeners#127#146
block8.java_method#1#14,/home/gesad/PycharmProjects/Diff/befores/platform.ui/before_154831_10/examples/org.eclipse.ui.examples.propertysheet/Eclipse UI Examples PropertySheet/org/eclipse/ui/examples/propertysheet/Address.java_isValid#98#144
