block5.java_method#1#9,/home/gesad/PycharmProjects/Diff/befores/platform.ui/before_87433_1/bundles/org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/Workbench.java_run#611#716,/home/gesad/PycharmProjects/Diff/befores/platform.ui/before_87433_1/bundles/org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/Workbench.java_createAndRunWorkbench#608#719
block4.java_method#1#6,/home/gesad/PycharmProjects/Diff/befores/platform.ui/before_87433_1/bundles/org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/Workbench.java_run#611#716,/home/gesad/PycharmProjects/Diff/befores/platform.ui/before_87433_1/bundles/org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/Workbench.java_createAndRunWorkbench#608#719
block24.java_method#1#15,/home/gesad/PycharmProjects/Diff/befores/platform.ui/before_87433_1/bundles/org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/handlers/SelectAllHandler.java_execute#42#167
block7.java_method#1#9,/home/gesad/PycharmProjects/Diff/befores/platform.ui/before_87433_1/bundles/org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/Workbench.java_run#611#716,/home/gesad/PycharmProjects/Diff/befores/platform.ui/before_87433_1/bundles/org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/Workbench.java_createAndRunWorkbench#608#719
block29.java_method#1#9,/home/gesad/PycharmProjects/Diff/befores/platform.ui/before_87433_1/bundles/org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/progress/ProgressManager.java_busyCursorWhile#839#867
block14.java_method#1#7,/home/gesad/PycharmProjects/Diff/befores/platform.ui/before_87433_1/bundles/org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/Workbench.java_handleEvent#2007#2017,/home/gesad/PycharmProjects/Diff/befores/platform.ui/before_87433_1/bundles/org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/Workbench.java_initializeE4Services#1923#2060
block11.java_method#1#11,/home/gesad/PycharmProjects/Diff/befores/platform.ui/before_87433_1/bundles/org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/Workbench.java_handleEvent#1946#1963,/home/gesad/PycharmProjects/Diff/befores/platform.ui/before_87433_1/bundles/org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/Workbench.java_initializeE4Services#1923#2060
block17.java_method#1#8,/home/gesad/PycharmProjects/Diff/befores/platform.ui/before_87433_1/bundles/org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/Workbench.java_handleEvent#2498#2528,/home/gesad/PycharmProjects/Diff/befores/platform.ui/before_87433_1/bundles/org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/Workbench.java_createBackForwardListener#2496#2530
block10.java_method#1#8,/home/gesad/PycharmProjects/Diff/befores/platform.ui/before_87433_1/bundles/org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/Workbench.java_propertyChange#1928#1942,/home/gesad/PycharmProjects/Diff/befores/platform.ui/before_87433_1/bundles/org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/Workbench.java_initializeE4Services#1923#2060
block9.java_method#1#9,/home/gesad/PycharmProjects/Diff/befores/platform.ui/before_87433_1/bundles/org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/Workbench.java_propertyChange#1849#1861,/home/gesad/PycharmProjects/Diff/befores/platform.ui/before_87433_1/bundles/org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/Workbench.java_runWithException#1830#1863,/home/gesad/PycharmProjects/Diff/befores/platform.ui/before_87433_1/bundles/org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/Workbench.java_initializeFonts#1827#1865
block16.java_method#1#14,/home/gesad/PycharmProjects/Diff/befores/platform.ui/before_87433_1/bundles/org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/Workbench.java_handleEvent#2498#2528,/home/gesad/PycharmProjects/Diff/befores/platform.ui/before_87433_1/bundles/org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/Workbench.java_createBackForwardListener#2496#2530
block30.java_method#1#11,/home/gesad/PycharmProjects/Diff/befores/platform.ui/before_87433_1/bundles/org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/progress/UIJob.java_run#85#112,/home/gesad/PycharmProjects/Diff/befores/platform.ui/before_87433_1/bundles/org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/progress/UIJob.java_run#75#115,/home/gesad/PycharmProjects/Diff/befores/platform.ui/before_87433_1/bundles/org.eclipse.e4.ui.workbench.swt/src/org/eclipse/e4/ui/workbench/swt/internal/copy/BasicUIJob.java_run#46#72
block25.java_method#1#13,/home/gesad/PycharmProjects/Diff/befores/platform.ui/before_87433_1/bundles/org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/help/WorkbenchHelpSystem.java_helpRequested#614#631,/home/gesad/PycharmProjects/Diff/befores/platform.ui/before_87433_1/bundles/org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/help/WorkbenchHelpSystem.java_setHelp#607#633,/home/gesad/PycharmProjects/Diff/befores/platform.ui/before_87433_1/bundles/org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/help/WorkbenchHelpSystem.java_setHelp#651#675,/home/gesad/PycharmProjects/Diff/befores/platform.ui/before_87433_1/bundles/org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/help/WorkbenchHelpSystem.java_helpRequested#654#673
block0.java_method#1#19,/home/gesad/PycharmProjects/Diff/befores/platform.ui/before_87433_1/bundles/org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/ViewIntroAdapterPart.java_handleEvent#57#78
