block18.java_method#1#12,/home/gesad/PycharmProjects/Diff/befores/platform.ui/before_87428_3/bundles/org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/keys/model/ConflictModel.java_propertyChange#233#252,/home/gesad/PycharmProjects/Diff/befores/platform.ui/before_87428_3/bundles/org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/keys/model/ConflictModel.java_init#221#254
block5.java_method#1#14,/home/gesad/PycharmProjects/Diff/befores/platform.ui/before_87428_3/bundles/org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/dialogs/ContentTypesPreferencePage.java_selectionChanged#419#438,/home/gesad/PycharmProjects/Diff/befores/platform.ui/before_87428_3/bundles/org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/dialogs/ContentTypesPreferencePage.java_createFileAssociations#398#589
block1.java_method#1#12,/home/gesad/PycharmProjects/Diff/befores/platform.ui/before_87428_3/bundles/org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/about/BundleSigningInfo.java_startJobs#121#249
block24.java_method#1#7,/home/gesad/PycharmProjects/Diff/befores/platform.ui/before_87428_3/bundles/org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/menus/CommandContributionItem.java_run#329#351,/home/gesad/PycharmProjects/Diff/befores/platform.ui/before_87428_3/bundles/org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/menus/CommandContributionItem.java_updateCommandProperties#324#358
block3.java_method#1#8,/home/gesad/PycharmProjects/Diff/befores/platform.ui/before_87428_3/bundles/org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/about/BundleSigningInfo.java_run#160#228,/home/gesad/PycharmProjects/Diff/befores/platform.ui/before_87428_3/bundles/org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/about/BundleSigningInfo.java_startJobs#121#249
block14.java_method#1#38,/home/gesad/PycharmProjects/Diff/befores/platform.ui/before_87428_3/bundles/org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/dnd/DragUtil.java_handleEvent#216#266,/home/gesad/PycharmProjects/Diff/befores/platform.ui/before_87428_3/bundles/org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/dnd/DragUtil.java_run#219#264,/home/gesad/PycharmProjects/Diff/befores/platform.ui/before_87428_3/bundles/org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/dnd/DragUtil.java_dragToTarget#196#339
block11.java_method#1#6,/home/gesad/PycharmProjects/Diff/befores/platform.ui/before_87428_3/bundles/org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/dialogs/cpd/CustomizePerspectiveDialog.java_checkChanged#1024#1036,/home/gesad/PycharmProjects/Diff/befores/platform.ui/before_87428_3/bundles/org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/dialogs/cpd/CustomizePerspectiveDialog.java_checkChanged#1181#1193,/home/gesad/PycharmProjects/Diff/befores/platform.ui/before_87428_3/bundles/org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/dialogs/cpd/CustomizePerspectiveDialog.java_createToolBarVisibilityPage#1089#1241,/home/gesad/PycharmProjects/Diff/befores/platform.ui/before_87428_3/bundles/org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/dialogs/cpd/CustomizePerspectiveDialog.java_createMenuVisibilityPage#936#1084
block17.java_method#1#22,/home/gesad/PycharmProjects/Diff/befores/platform.ui/before_87428_3/bundles/org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/e4/compatibility/CompatibilityPart.java_propertyChanged#373#409,/home/gesad/PycharmProjects/Diff/befores/platform.ui/before_87428_3/bundles/org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/e4/compatibility/CompatibilityPart.java_create#324#412
block9.java_method#1#8,/home/gesad/PycharmProjects/Diff/befores/platform.ui/before_87428_3/bundles/org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/dialogs/cpd/CustomizePerspectiveDialog.java_selectionChanged#714#724,/home/gesad/PycharmProjects/Diff/befores/platform.ui/before_87428_3/bundles/org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/dialogs/cpd/CustomizePerspectiveDialog.java_createShortCutsPage#592#758
block25.java_method#1#8,/home/gesad/PycharmProjects/Diff/befores/platform.ui/before_87428_3/bundles/org.eclipse.e4.ui.workbench.renderers.swt/src/org/eclipse/e4/ui/workbench/renderers/swt/AbstractContributionItem.java_getItemListener#460#480,/home/gesad/PycharmProjects/Diff/befores/platform.ui/before_87428_3/bundles/org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/menus/CommandContributionItem.java_handleEvent#798#810,/home/gesad/PycharmProjects/Diff/befores/platform.ui/before_87428_3/bundles/org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/menus/CommandContributionItem.java_getItemListener#795#814,/home/gesad/PycharmProjects/Diff/befores/platform.ui/before_87428_3/bundles/org.eclipse.jface/src/org/eclipse/jface/action/ActionContributionItem.java_getMenuItemListener#387#405,/home/gesad/PycharmProjects/Diff/befores/platform.ui/before_87428_3/bundles/org.eclipse.jface/src/org/eclipse/jface/action/ActionContributionItem.java_getToolItemListener#426#444,/home/gesad/PycharmProjects/Diff/befores/platform.ui/before_87428_3/bundles/org.eclipse.jface/src/org/eclipse/jface/action/ActionContributionItem.java_getButtonListener#362#380
